deal_id,announcement_date,resolution_date,target_name,acquirer_name,deal_value_musd,industry,sector,target_country,acquirer_country,deal_status,payment_method,target_public,acquirer_public,regulatory_review,rumor_or_leak,source_notes,market_volatility_proxy,interest_rate_proxy,deal_completed
DEAL002033,2011-07-10,2012-04-05,Target_002033,Acquirer_002726,1482.1,Industrials,Aerospace & Defense,US,US,completed,mixed,private,public,standard,yes,synthetic,20.86,3.666198644240065,1
DEAL002034,1997-05-30,1998-03-20,Target_002034,Acquirer_003048,494.4,Consumer,Media,France,UK,completed,cash,public,private,standard,no,synthetic,18.53,6.271639976643755,1
DEAL002035,2011-09-10,2012-03-12,Target_002035,Acquirer_000077,163.4,Energy,Utilities,US,China,completed,cash,private,private,standard,yes,synthetic,17.97,4.032567898990148,1
DEAL002036,2001-12-03,2002-11-06,Target_002036,Acquirer_004700,91.8,Technology,Semiconductors,France,Canada,completed,unknown,public,public,standard,no,synthetic,28.22,4.9313199302414485,1
DEAL002037,2008-11-25,2009-04-03,Target_002037,Acquirer_003060,,Financials,Banks,Australia,China,cancelled,cash,private,public,none,no,synthetic,28.8,4.207572314167042,0
DEAL002038,2002-08-05,2003-01-08,Target_002038,Acquirer_000942,329.0,Materials,Chemicals,US,Germany,completed,cash,public,public,standard,yes,synthetic,21.05,5.547713058960687,1
DEAL002039,2021-02-26,2021-05-28,Target_002039,Acquirer_000938,996.3,Energy,Oil & Gas,US,Australia,failed,unknown,private,public,standard,no,synthetic,19.0,2.994316141186749,0
DEAL002040,2000-02-24,2000-06-21,Target_002040,Acquirer_004618,278.4,Energy,Utilities,France,France,cancelled,cash,public,private,none,no,synthetic,24.98,5.92057401143612,0
DEAL002041,2024-04-12,2024-09-26,Target_002041,Acquirer_000427,722.8,Financials,Fintech,Japan,US,completed,cash,private,public,standard,no,synthetic,19.63,9.0,1
DEAL002042,2002-02-13,2002-10-28,Target_002042,Acquirer_001855,502.0,Financials,Fintech,US,UK,completed,mixed,private,public,standard,no,synthetic,20.35,5.433364473452164,1
DEAL002043,1998-08-20,1999-04-11,Target_002043,Acquirer_004015,4605.9,Healthcare,Medical Devices,US,Japan,completed,cash,public,public,standard,no,synthetic,17.02,5.567756778031945,1
DEAL002044,2019-02-20,2019-10-28,Target_002044,Acquirer_004444,301.7,Industrials,Transportation,US,France,completed,cash,public,public,standard,no,synthetic,17.25,3.470081284836533,1
DEAL002045,1997-04-22,1997-07-27,Target_002045,Acquirer_002565,106.8,Materials,Chemicals,India,Germany,cancelled,stock,public,public,standard,no,synthetic,21.05,6.67857979269659,0
DEAL002046,2023-11-12,2024-03-24,Target_002046,Acquirer_003569,304.4,Financials,Insurance,Japan,UK,withdrawn,mixed,public,public,standard,no,synthetic,19.1,7.772224424859467,0
DEAL002047,2017-08-17,2018-03-03,Target_002047,Acquirer_001196,17.2,Energy,Renewables,US,US,completed,stock,private,public,none,no,synthetic,15.65,3.677934549387417,1
DEAL002048,2012-04-17,2012-10-30,Target_002048,Acquirer_002350,226.2,Industrials,Aerospace & Defense,France,China,terminated,cash,public,private,standard,no,synthetic,21.5,3.6706692747853658,0
DEAL002049,2000-10-13,2001-02-15,Target_002049,Acquirer_003095,18.2,Healthcare,Biotech,India,US,failed,cash,public,public,standard,no,synthetic,23.59,5.486930510419507,0
DEAL002050,2016-06-23,2016-12-17,Target_002050,Acquirer_003075,11.4,Technology,Semiconductors,UK,Canada,completed,unknown,private,public,standard,yes,synthetic,16.3,3.45603667922036,1
DEAL002051,2011-10-10,2012-03-18,Target_002051,Acquirer_003587,132.0,Financials,Asset Management,US,US,completed,unknown,public,public,none,no,synthetic,16.69,4.062828389201678,1
DEAL002052,2006-03-09,2006-10-26,Target_002052,Acquirer_004954,235.7,Energy,Renewables,China,France,completed,unknown,public,public,standard,no,synthetic,13.36,4.829875002357626,1
DEAL002053,2022-01-07,2022-09-30,Target_002053,Acquirer_000974,3386.1,Financials,Insurance,US,UK,completed,mixed,private,public,standard,no,synthetic,18.35,4.792521144263504,1
DEAL002054,2019-09-16,2020-05-16,Target_002054,Acquirer_004046,126.9,Healthcare,Health Services,Germany,Japan,completed,stock,private,public,extended,no,synthetic,22.07,1.943076017308908,1
DEAL002055,2005-12-07,2006-07-26,Target_002055,Acquirer_000380,44.8,Materials,Chemicals,France,Canada,completed,cash,public,public,standard,no,synthetic,22.01,5.018387271513093,1
DEAL002056,2000-08-06,2000-10-28,Target_002056,Acquirer_002312,683.3,Energy,Oil & Gas,France,US,cancelled,cash,public,private,none,no,synthetic,27.29,5.4051671802494825,0
DEAL002057,2011-01-09,2011-08-15,Target_002057,Acquirer_001945,41.8,Industrials,Transportation,Germany,UK,completed,mixed,private,public,standard,no,synthetic,20.29,3.7220358291928446,1
DEAL002058,2018-05-19,2018-12-04,Target_002058,Acquirer_002543,93.5,Healthcare,Health Services,Canada,France,completed,cash,public,private,standard,no,synthetic,18.04,2.606697348133839,1
DEAL002059,2021-06-28,2021-09-24,Target_002059,Acquirer_000132,4264.3,Financials,Fintech,US,Japan,completed,stock,public,public,standard,no,synthetic,19.53,2.434156357912144,1
DEAL002060,2001-02-20,2001-11-17,Target_002060,Acquirer_000127,71.9,Energy,Oil & Gas,China,Germany,completed,cash,private,private,standard,no,synthetic,25.69,5.632876961152534,1
DEAL002061,2016-04-27,2016-11-02,Target_002061,Acquirer_001743,24.6,Technology,Hardware,US,China,completed,mixed,public,public,standard,unknown,synthetic,19.86,3.571494216528211,1
DEAL002062,1999-09-14,2000-05-02,Target_002062,Acquirer_000150,87.3,Energy,Utilities,UK,Germany,completed,cash,private,private,standard,yes,synthetic,21.58,5.622610524528621,1
DEAL002063,1999-08-02,2000-07-16,Target_002063,Acquirer_003657,54.4,Consumer,Telecom,US,India,completed,stock,public,public,standard,no,synthetic,18.75,6.203363689212744,1
DEAL002064,1997-10-21,1998-06-27,Target_002064,Acquirer_003657,401.5,Materials,Metals & Mining,France,US,completed,unknown,public,public,standard,no,synthetic,16.14,5.958777697375852,1
DEAL002065,2012-09-25,2013-01-13,Target_002065,Acquirer_002313,206.2,Consumer,Telecom,India,Germany,failed,cash,public,private,standard,no,synthetic,11.83,3.245690836267388,0
DEAL002066,2011-09-08,2011-12-11,Target_002066,Acquirer_000956,148.8,Technology,Hardware,US,US,cancelled,unknown,private,public,none,no,synthetic,17.2,4.888906135452573,0
DEAL002067,1999-04-20,1999-09-09,Target_002067,Acquirer_001681,4197.2,Materials,Metals & Mining,US,US,cancelled,stock,public,public,standard,yes,synthetic,22.4,5.831493849609111,0
DEAL002068,2004-04-24,2004-10-22,Target_002068,Acquirer_002089,488.4,Industrials,Machinery,Canada,Germany,completed,cash,public,public,none,no,synthetic,16.84,4.9693785609878445,1
DEAL002069,2022-09-12,2023-01-24,Target_002069,Acquirer_000460,801.3,Technology,IT Services,UK,US,withdrawn,mixed,public,public,standard,no,synthetic,19.49,5.782776749666517,0
DEAL002070,1996-04-06,1996-09-12,Target_002070,Acquirer_004389,3051.2,Technology,Semiconductors,UK,France,terminated,cash,private,public,standard,yes,synthetic,22.81,5.764846080487842,0
DEAL002071,1997-04-05,1997-08-17,Target_002071,Acquirer_002912,140.6,Technology,Semiconductors,Japan,US,failed,cash,private,public,standard,yes,synthetic,22.2,5.713435368589142,0
DEAL002072,2003-03-09,2003-11-17,Target_002072,Acquirer_002052,1618.5,Materials,Metals & Mining,France,China,completed,stock,public,public,standard,no,synthetic,20.95,4.802029432607025,1
DEAL002073,2021-07-11,2022-03-24,Target_002073,Acquirer_003937,28.8,Technology,Semiconductors,Canada,Canada,completed,stock,private,private,standard,no,synthetic,16.89,2.744543441952612,1
DEAL002074,2004-11-24,2005-05-09,Target_002074,Acquirer_004314,10.7,Consumer,Retail,US,Australia,withdrawn,unknown,private,public,standard,no,synthetic,18.07,4.122318147263485,0
DEAL002075,2014-06-25,2015-04-06,Target_002075,Acquirer_003509,119.2,Industrials,Machinery,China,US,completed,stock,public,private,standard,no,synthetic,18.28,3.6221929051829664,1
DEAL002076,2024-07-26,2024-12-04,Target_002076,Acquirer_003257,209.7,Technology,Semiconductors,US,US,withdrawn,mixed,public,private,standard,no,synthetic,17.2,9.0,0
DEAL002077,2004-04-20,2005-01-09,Target_002077,Acquirer_001168,202.7,Financials,Banks,China,France,completed,cash,public,public,extended,no,synthetic,19.16,4.445636111555753,1
DEAL002078,2015-04-14,2015-12-24,Target_002078,Acquirer_001005,21.8,Consumer,Retail,Germany,US,completed,cash,private,public,standard,no,synthetic,16.12,3.69054043970224,1
DEAL002079,2016-12-03,2017-06-17,Target_002079,Acquirer_000071,361.6,Consumer,Media,UK,Japan,completed,mixed,public,public,standard,unknown,synthetic,16.29,3.7240698059898536,1
DEAL002080,2024-03-11,2024-09-17,Target_002080,Acquirer_001268,358.8,Energy,Renewables,US,India,terminated,cash,public,public,standard,no,synthetic,20.12,9.0,0
DEAL002081,2014-12-01,2015-06-22,Target_002081,Acquirer_003268,20.5,Financials,Fintech,US,US,completed,stock,public,private,standard,no,synthetic,23.43,4.705610656267639,1
DEAL002082,2015-02-11,2015-10-11,Target_002082,Acquirer_001437,1942.0,Materials,Construction Materials,Germany,US,completed,stock,public,public,standard,no,synthetic,16.25,4.17500846400822,1
DEAL002083,2023-01-20,2023-07-17,Target_002083,Acquirer_004255,277.7,Materials,Chemicals,Germany,US,cancelled,mixed,private,public,standard,no,synthetic,16.94,7.358758804685319,0
DEAL002084,2011-06-09,2012-01-10,Target_002084,Acquirer_000350,130.9,Consumer,Retail,China,China,completed,cash,public,public,standard,no,synthetic,18.07,3.999426293161505,1
DEAL002085,2007-01-25,2007-08-18,Target_002085,Acquirer_003606,155.7,Energy,Renewables,UK,India,withdrawn,unknown,public,public,standard,yes,synthetic,21.75,5.016594147894876,0
DEAL002086,2022-11-19,2023-07-06,Target_002086,Acquirer_002351,43.4,Healthcare,Medical Devices,Canada,US,completed,stock,private,private,standard,unknown,synthetic,16.07,4.720511069830415,1
DEAL002087,2005-03-21,2005-10-19,Target_002087,Acquirer_002001,899.2,Materials,Construction Materials,Canada,Germany,completed,cash,public,public,standard,yes,synthetic,24.19,4.312779532678608,1
DEAL002088,2021-11-22,2022-07-31,Target_002088,Acquirer_004986,221.5,Consumer,Food & Beverage,France,Japan,completed,unknown,public,public,standard,unknown,synthetic,19.43,2.79338924845735,1
DEAL002089,1997-01-08,1997-12-26,Target_002089,Acquirer_000306,107.3,Technology,Software,US,Japan,completed,unknown,private,public,standard,no,synthetic,19.13,5.763265418168556,1
DEAL002090,2021-04-23,2021-12-02,Target_002090,Acquirer_001355,34.6,Technology,Semiconductors,China,US,completed,stock,public,public,standard,no,synthetic,20.51,2.389909835963932,1
DEAL002091,2022-04-06,2022-07-26,Target_002091,Acquirer_004576,143.9,Healthcare,Medical Devices,US,China,completed,cash,public,private,none,no,synthetic,18.17,4.978292333569907,1
DEAL002092,2006-04-01,2007-01-25,Target_002092,Acquirer_002670,2085.0,Industrials,Machinery,UK,Germany,completed,mixed,public,public,standard,no,synthetic,16.52,4.83693599257288,1
DEAL002093,2019-08-13,2020-01-02,Target_002093,Acquirer_003696,24.5,Industrials,Machinery,Japan,Germany,completed,cash,private,public,none,no,synthetic,25.76,2.940078943691315,1
DEAL002094,2003-03-14,2004-01-24,Target_002094,Acquirer_000315,525.8,Consumer,Media,US,Canada,completed,mixed,public,private,standard,no,synthetic,19.68,5.019866705544829,1
DEAL002095,2007-10-02,2008-05-30,Target_002095,Acquirer_001337,228.1,Technology,IT Services,India,Australia,completed,stock,public,public,none,no,synthetic,20.93,5.225971526472132,1
DEAL002096,2009-08-15,2010-01-30,Target_002096,Acquirer_004702,148.8,Energy,Utilities,US,India,completed,cash,public,public,standard,yes,synthetic,17.31,4.455126186149313,1
DEAL002097,2017-09-28,2018-04-29,Target_002097,Acquirer_000479,371.9,Energy,Oil & Gas,Canada,US,withdrawn,cash,public,public,standard,unknown,synthetic,20.29,3.484784687670025,0
DEAL002098,2006-06-16,2007-04-04,Target_002098,Acquirer_000918,138.9,Technology,Hardware,Japan,China,completed,mixed,public,public,standard,yes,synthetic,18.31,4.756626202234468,1
DEAL002099,2021-01-22,2021-09-29,Target_002099,Acquirer_003495,119.6,Materials,Metals & Mining,US,Japan,completed,mixed,private,public,standard,no,synthetic,19.08,3.5325856176442127,1
DEAL002100,2024-11-08,2025-03-04,Target_002100,Acquirer_003922,78.8,Energy,Utilities,India,UK,withdrawn,stock,public,public,standard,no,synthetic,22.05,9.0,0
DEAL002101,2007-07-06,2007-09-26,Target_002101,Acquirer_003292,98.4,Technology,IT Services,US,China,completed,mixed,public,public,standard,no,synthetic,25.26,4.530372604712603,1
DEAL002102,2004-01-17,2004-07-25,Target_002102,Acquirer_002258,218.0,Energy,Oil & Gas,US,Germany,withdrawn,cash,public,public,standard,no,synthetic,15.53,4.668590063311634,0
DEAL002103,2012-06-03,2012-10-11,Target_002103,Acquirer_000859,,Industrials,Machinery,Canada,US,cancelled,cash,public,public,standard,no,synthetic,14.79,4.020852800423121,0
DEAL002104,2014-03-06,2014-11-28,Target_002104,Acquirer_003542,1152.2,Consumer,Retail,US,UK,completed,cash,public,public,standard,no,synthetic,15.4,4.740208031450574,1
DEAL002105,2005-02-26,2005-12-10,Target_002105,Acquirer_002716,30.0,Healthcare,Biotech,Canada,US,completed,unknown,public,public,standard,no,synthetic,17.27,4.63899961759879,1
DEAL002106,2003-02-20,2003-11-05,Target_002106,Acquirer_003691,160.0,Industrials,Machinery,US,US,completed,cash,public,public,standard,no,synthetic,19.38,5.0486857998306975,1
DEAL002107,1997-04-17,1997-10-09,Target_002107,Acquirer_000875,1337.3,Technology,Software,China,US,failed,cash,public,public,standard,no,synthetic,18.51,6.228205073622153,0
DEAL002108,2016-09-22,2017-02-23,Target_002108,Acquirer_004123,222.7,Financials,Insurance,Germany,China,completed,cash,public,public,standard,no,synthetic,18.62,2.743550397498735,1
DEAL002109,2002-04-25,2002-09-04,Target_002109,Acquirer_002067,15.2,Materials,Metals & Mining,China,China,completed,mixed,private,public,none,no,synthetic,19.47,5.600782923331941,1
DEAL002110,2008-03-16,2008-07-18,Target_002110,Acquirer_000328,694.8,Energy,Utilities,UK,US,completed,cash,private,public,none,no,synthetic,29.36,3.969797095580639,1
DEAL002111,2001-11-16,2002-04-07,Target_002111,Acquirer_001025,258.7,Financials,Insurance,France,China,withdrawn,cash,public,public,standard,yes,synthetic,21.76,4.737895635796842,0
DEAL002112,2024-07-09,2025-01-02,Target_002112,Acquirer_001136,650.3,Energy,Renewables,France,India,completed,mixed,private,public,standard,no,synthetic,18.08,9.0,1
DEAL002113,2009-02-02,2009-05-14,Target_002113,Acquirer_002143,6498.1,Industrials,Machinery,Japan,China,failed,stock,public,public,standard,no,synthetic,26.42,4.124079589381541,0
DEAL002114,2018-02-06,2018-04-21,Target_002114,Acquirer_004344,429.3,Technology,Semiconductors,Canada,Canada,terminated,cash,public,public,standard,no,synthetic,14.41,3.348195543049265,0
DEAL002115,2008-01-26,2008-09-01,Target_002115,Acquirer_001266,81.7,Financials,Fintech,France,India,completed,mixed,private,public,none,no,synthetic,24.25,4.921367211733681,1
DEAL002116,2022-01-07,2022-05-11,Target_002116,Acquirer_002132,109.1,Energy,Renewables,India,France,cancelled,stock,public,public,standard,no,synthetic,19.39,5.617597400477053,0
DEAL002117,2011-10-26,2012-02-14,Target_002117,Acquirer_003197,138.2,Healthcare,Health Services,Canada,UK,cancelled,stock,public,private,standard,no,synthetic,19.75,4.870571736656784,0
DEAL002118,2001-09-07,2002-03-10,Target_002118,Acquirer_001969,633.7,Healthcare,Medical Devices,Germany,US,failed,unknown,private,private,none,yes,synthetic,26.97,5.8792493653007245,0
DEAL002119,2015-06-10,2016-03-12,Target_002119,Acquirer_004876,604.2,Industrials,Transportation,China,China,completed,cash,private,public,standard,no,synthetic,16.52,3.1169989318333085,1
DEAL002120,2021-07-28,2022-02-05,Target_002120,Acquirer_001085,1775.4,Financials,Banks,Germany,Germany,completed,mixed,public,public,standard,no,synthetic,18.02,2.013318766772416,1
DEAL002121,2019-10-21,2020-03-30,Target_002121,Acquirer_001372,668.9,Industrials,Aerospace & Defense,Australia,US,completed,cash,public,public,standard,unknown,synthetic,24.49,3.80647670681084,1
DEAL002122,1996-09-27,1997-06-21,Target_002122,Acquirer_004160,150.5,Financials,Asset Management,Australia,US,completed,stock,public,public,standard,no,synthetic,22.66,6.274834771277748,1
DEAL002123,2005-03-04,2005-05-28,Target_002123,Acquirer_000795,4006.4,Healthcare,Biotech,India,France,failed,cash,public,public,standard,no,synthetic,20.01,5.442323997807145,0
DEAL002124,2010-04-04,2010-11-05,Target_002124,Acquirer_002564,107.2,Healthcare,Pharmaceuticals,Australia,China,completed,mixed,private,public,standard,no,synthetic,23.9,4.528311807795648,1
DEAL002125,2016-05-21,2016-09-22,Target_002125,Acquirer_000779,1012.4,Materials,Metals & Mining,US,US,withdrawn,unknown,public,public,none,no,synthetic,19.4,2.786588614706559,0
DEAL002126,2010-10-15,2011-04-04,Target_002126,Acquirer_001557,1114.1,Financials,Asset Management,US,US,completed,cash,private,public,none,no,synthetic,24.27,3.4569013457261666,1
DEAL002127,2000-01-24,2000-09-15,Target_002127,Acquirer_000350,20.0,Materials,Metals & Mining,Germany,Germany,completed,unknown,public,public,none,no,synthetic,22.59,4.771820883500443,1
DEAL002128,2021-01-07,2021-04-23,Target_002128,Acquirer_001764,438.3,Financials,Insurance,Germany,US,cancelled,cash,public,public,none,yes,synthetic,22.53,2.5744067852073447,0
DEAL002129,2024-11-11,2025-06-24,Target_002129,Acquirer_000296,23.3,Industrials,Transportation,India,US,completed,mixed,private,public,standard,yes,synthetic,21.2,9.0,1
DEAL002130,2008-06-25,2008-10-02,Target_002130,Acquirer_004325,10.6,Consumer,Telecom,US,US,completed,cash,public,public,standard,no,synthetic,26.55,4.434120333678439,1
DEAL002131,2013-08-14,2014-02-03,Target_002131,Acquirer_000143,552.8,Technology,Semiconductors,Australia,Australia,completed,mixed,public,public,standard,yes,synthetic,16.96,4.190139045787165,1
DEAL002132,2005-02-12,2005-04-20,Target_002132,Acquirer_003600,176.5,Materials,Construction Materials,Japan,UK,completed,cash,public,public,standard,unknown,synthetic,16.67,5.268005223054496,1
