deal_id,announcement_date,resolution_date,target_name,acquirer_name,deal_value_musd,industry,sector,target_country,acquirer_country,deal_status,payment_method,target_public,acquirer_public,regulatory_review,rumor_or_leak,source_notes,market_volatility_proxy,interest_rate_proxy,deal_completed,election_year,new_president_year,months_to_election,months_after_election,transition_year,deal_value_missing,deal_value_log,time_to_close_or_cancel,cross_border_deal,public_target,public_acquirer,rumor_or_leak_indicator,antitrust_risk_proxy
DEAL002455,2018-02-09,2018-07-09,Target_002455,Acquirer_001360,229.8,Healthcare,Health Services,US,US,completed,stock,private,public,standard,no,synthetic,18.09,2.807952775984928,1,0,0,0.0,15.0,0,0,5.441551534633945,150,0,0,1,0,0.5
DEAL002456,2004-05-14,2004-12-01,Target_002456,Acquirer_003180,625.8,Financials,Fintech,UK,Germany,cancelled,stock,private,public,standard,no,synthetic,14.19,4.700745464757243,0,1,0,6.0,0.0,1,0,6.440627510481866,201,1,0,1,0,0.4
DEAL002457,2008-05-04,2008-12-13,Target_002457,Acquirer_000768,693.0,Healthcare,Medical Devices,India,Germany,completed,cash,private,private,none,yes,synthetic,31.59,4.85912529052814,1,1,0,6.0,0.0,1,0,6.542471960506805,223,1,0,0,1,0.15
DEAL002458,2011-04-29,2011-11-21,Target_002458,Acquirer_004910,135.7,Energy,Oil & Gas,US,France,completed,cash,private,public,standard,no,synthetic,22.91,3.4491283827158083,1,0,0,19.0,0.0,0,0,4.917788743729904,206,1,0,1,0,0.65
DEAL002459,2016-04-14,2016-09-01,Target_002459,Acquirer_002617,67.9,Consumer,Food & Beverage,Australia,US,completed,stock,public,public,none,no,synthetic,21.85,3.126923309911811,1,1,0,7.0,0.0,0,0,4.232656178019613,140,1,1,1,0,0.15
DEAL002460,2016-04-04,2016-10-25,Target_002460,Acquirer_001485,123.4,Energy,Renewables,US,Canada,completed,stock,private,public,standard,no,synthetic,16.45,3.8163728927571543,1,1,0,7.0,0.0,0,0,4.823502180305079,204,1,0,1,0,0.4
DEAL002461,2006-02-08,2006-10-20,Target_002461,Acquirer_001075,23.2,Industrials,Machinery,US,UK,completed,cash,public,public,standard,no,synthetic,15.75,4.770602292184298,1,0,0,0.0,15.0,0,0,3.186352633162641,254,1,1,1,0,0.4
DEAL002462,2015-08-04,2016-03-11,Target_002462,Acquirer_003604,861.9,Financials,Fintech,UK,US,completed,unknown,public,public,standard,no,synthetic,18.21,3.793446867640688,1,0,0,15.0,0.0,0,0,6.7602988095142615,220,1,1,1,0,0.4
DEAL002463,2016-06-04,2016-10-16,Target_002463,Acquirer_000463,4316.2,Industrials,Aerospace & Defense,UK,US,withdrawn,stock,public,private,standard,unknown,synthetic,19.51,3.936400394063704,0,1,0,5.0,0.0,1,0,8.370362322951191,134,1,1,0,0,0.75
DEAL002464,2007-11-14,2008-03-31,Target_002464,Acquirer_003950,19.1,Industrials,Aerospace & Defense,Australia,US,cancelled,cash,public,public,extended,no,synthetic,24.88,4.835911549542723,0,0,0,12.0,0.0,0,0,3.0007198150650303,138,1,1,1,0,0.9
DEAL002465,2015-05-01,2016-01-11,Target_002465,Acquirer_002800,3140.6,Financials,Fintech,US,US,completed,stock,private,public,standard,no,synthetic,15.44,3.1983972116844246,1,0,0,18.0,0.0,0,0,8.0524875032638,255,0,0,1,0,0.35
DEAL002466,2022-04-08,2022-09-28,Target_002466,Acquirer_002752,39.5,Materials,Metals & Mining,US,US,completed,cash,private,public,none,no,synthetic,21.37,4.489782379819447,1,0,0,0.0,17.0,0,0,3.7013019741124933,173,0,0,1,0,0.0
DEAL002467,2023-09-18,2024-03-26,Target_002467,Acquirer_003486,442.5,Financials,Fintech,India,Canada,failed,cash,private,private,standard,no,synthetic,18.69,6.835093282104643,0,0,0,14.0,0.0,0,0,6.094697801749634,190,1,0,0,0,0.4
DEAL002468,2009-07-01,2009-10-14,Target_002468,Acquirer_004907,618.3,Materials,Metals & Mining,India,India,completed,cash,public,public,none,no,synthetic,26.49,4.796471045823432,1,0,1,0.0,8.0,0,0,6.428589807944015,105,0,1,1,0,0.0
DEAL002469,1996-02-16,1996-08-28,Target_002469,Acquirer_000218,55.5,Consumer,Retail,Japan,France,completed,cash,private,public,standard,no,synthetic,21.61,6.552641400712617,1,1,0,9.0,0.0,0,0,4.034240638152395,194,1,0,1,0,0.4
DEAL002470,2008-01-22,2008-08-24,Target_002470,Acquirer_000076,680.0,Consumer,Food & Beverage,Canada,Canada,completed,mixed,public,private,standard,no,synthetic,35.01,4.571229866596195,1,1,0,10.0,0.0,0,0,6.523562306149512,215,0,1,0,0,0.25
DEAL002471,2020-02-21,2020-07-18,Target_002471,Acquirer_002266,175.6,Consumer,Food & Beverage,US,US,completed,stock,public,public,none,no,synthetic,27.93,2.754463968978432,1,1,0,9.0,0.0,0,0,5.173887288169859,148,0,1,1,0,0.0
DEAL002472,2016-08-14,2017-03-02,Target_002472,Acquirer_004534,221.2,Materials,Metals & Mining,US,Germany,completed,cash,public,private,standard,no,synthetic,17.74,3.279648502532944,1,1,0,3.0,0.0,1,1,5.40357787720553,200,1,1,0,0,0.4
DEAL002473,2019-06-03,2019-11-25,Target_002473,Acquirer_004969,536.7,Industrials,Machinery,India,Australia,cancelled,mixed,public,public,standard,no,synthetic,23.95,3.321904233904145,0,0,0,17.0,0.0,0,0,6.287300783815632,175,1,1,1,0,0.4
DEAL002474,2020-02-12,2020-06-03,Target_002474,Acquirer_001378,542.0,Energy,Utilities,France,India,completed,cash,public,private,standard,no,synthetic,27.24,2.7668548941812827,1,1,0,9.0,0.0,0,0,6.297109319933935,112,1,1,0,0,0.4
DEAL002475,2008-03-15,2008-07-12,Target_002475,Acquirer_001116,1264.2,Industrials,Transportation,US,Australia,withdrawn,cash,private,public,none,yes,synthetic,27.83,5.052072562058159,0,1,0,8.0,0.0,0,0,7.142985491431494,119,1,0,1,1,0.15
DEAL002476,1999-02-22,1999-11-04,Target_002476,Acquirer_002590,67.6,Technology,Software,France,Japan,completed,stock,public,public,standard,no,synthetic,17.28,5.224053472508413,1,0,0,21.0,0.0,0,0,4.22829253473184,255,1,1,1,0,0.4
DEAL002477,1999-12-15,2000-04-28,Target_002477,Acquirer_002568,221.2,Technology,IT Services,US,Germany,terminated,stock,public,private,standard,no,synthetic,14.08,5.93059955820106,0,0,0,11.0,0.0,0,1,5.40357787720553,135,1,1,0,0,0.4
DEAL002478,2016-06-09,2017-01-06,Target_002478,Acquirer_000425,5330.1,Materials,Chemicals,China,China,completed,mixed,public,public,standard,no,synthetic,20.51,3.548766870847459,1,1,0,5.0,0.0,1,0,8.581312874853543,211,0,1,1,0,0.35
DEAL002479,2010-06-02,2011-01-18,Target_002479,Acquirer_004917,2340.1,Consumer,Food & Beverage,China,India,completed,stock,private,public,standard,no,synthetic,17.41,3.691366840110142,1,0,0,0.0,19.0,0,0,7.7583761833662725,230,1,0,1,0,0.5
DEAL002480,2007-07-05,2008-03-21,Target_002480,Acquirer_004960,144.0,Energy,Renewables,Germany,Japan,completed,stock,public,private,standard,yes,synthetic,20.71,4.947044519481612,1,0,0,16.0,0.0,0,0,4.976733742420574,260,1,1,0,1,0.4
DEAL002481,2010-07-13,2010-11-28,Target_002481,Acquirer_001279,108.6,Energy,Utilities,Germany,US,withdrawn,cash,private,public,standard,yes,synthetic,19.18,4.278874574308005,0,0,0,0.0,20.0,0,0,4.696837374513915,138,1,0,1,1,0.4
DEAL002482,2017-03-07,2017-09-16,Target_002482,Acquirer_000571,415.5,Healthcare,Pharmaceuticals,Australia,Canada,failed,stock,public,public,standard,no,synthetic,18.08,3.324879673306657,0,0,1,0.0,4.0,1,0,6.031886461606898,193,1,1,1,0,0.65
DEAL002483,2017-05-20,2017-12-03,Target_002483,Acquirer_003471,90.0,Financials,Fintech,US,China,completed,mixed,public,public,standard,yes,synthetic,19.95,3.255255832618391,1,0,1,0.0,6.0,1,0,4.51085950651685,197,1,1,1,1,0.4
DEAL002484,2005-02-23,2005-09-12,Target_002484,Acquirer_000453,319.9,Technology,Software,Japan,US,withdrawn,cash,private,public,standard,no,synthetic,17.87,4.944763065149235,0,0,1,0.0,3.0,1,0,5.771129548115811,201,1,0,1,0,0.4
DEAL002485,2002-02-07,2002-09-03,Target_002485,Acquirer_004222,5113.9,Technology,Semiconductors,Australia,Japan,failed,cash,private,public,extended,no,synthetic,24.32,5.293707920167401,0,0,0,0.0,15.0,0,0,8.539913127852486,208,1,0,1,0,1.0
DEAL002486,2012-07-16,2013-03-16,Target_002486,Acquirer_004444,177.6,Materials,Chemicals,China,Australia,completed,cash,public,public,standard,no,synthetic,17.19,3.0938902810167206,1,1,0,4.0,0.0,1,0,5.185148668442399,243,1,1,1,0,0.4
DEAL002487,1998-11-09,1999-08-03,Target_002487,Acquirer_002208,125.3,Energy,Utilities,Australia,Australia,completed,stock,private,public,standard,yes,synthetic,15.69,5.495376455665385,1,0,0,0.0,24.0,0,0,4.838660029356445,267,0,0,1,1,0.25
DEAL002488,2006-10-27,2007-05-31,Target_002488,Acquirer_004435,327.4,Energy,Renewables,Canada,Japan,completed,stock,private,private,standard,no,synthetic,16.28,5.187821423833926,1,0,0,0.0,23.0,0,0,5.794232377578273,216,1,0,0,0,0.4
DEAL002489,2009-11-26,2010-05-02,Target_002489,Acquirer_002756,160.3,Technology,Software,US,China,withdrawn,stock,public,public,standard,yes,synthetic,23.93,4.401267805376033,0,0,1,0.0,12.0,0,0,5.083265985131163,157,1,1,1,1,0.4
DEAL002490,2012-05-22,2012-10-23,Target_002490,Acquirer_001784,158.0,Consumer,Retail,US,India,cancelled,stock,private,private,standard,no,synthetic,21.07,3.0857692959978995,0,1,0,6.0,0.0,1,0,5.0689042022202315,154,1,0,0,0,0.4
DEAL002491,2004-07-19,2005-01-29,Target_002491,Acquirer_001071,5941.5,Materials,Construction Materials,China,France,completed,cash,public,public,standard,yes,synthetic,20.48,5.165575450785577,1,1,0,4.0,0.0,1,0,8.689885199234348,194,1,1,1,1,0.5
DEAL002492,2016-09-04,2017-04-03,Target_002492,Acquirer_003338,195.8,Materials,Metals & Mining,Australia,France,failed,mixed,public,public,none,no,synthetic,16.01,3.701183774388486,0,1,0,2.0,0.0,1,0,5.282187984618153,211,1,1,1,0,0.15
DEAL002493,2005-07-21,2006-02-22,Target_002493,Acquirer_003356,8031.1,Technology,IT Services,US,Australia,completed,stock,private,public,standard,yes,synthetic,18.87,5.663021568494792,1,0,1,0.0,8.0,0,0,8.99120129205321,216,1,0,1,1,0.5
DEAL002494,2019-03-31,2019-09-23,Target_002494,Acquirer_000172,13.0,Materials,Chemicals,US,US,completed,cash,public,public,none,no,synthetic,16.72,3.2427319984641807,1,0,0,20.0,0.0,0,0,2.6390573296152584,176,0,1,1,0,0.0
DEAL002495,2001-07-08,2001-12-05,Target_002495,Acquirer_002886,944.6,Materials,Construction Materials,UK,Australia,cancelled,cash,public,public,standard,no,synthetic,26.75,5.429771012141545,0,0,1,0.0,8.0,0,0,6.851819646651834,150,1,1,1,0,0.4
DEAL002496,2003-03-18,2003-09-16,Target_002496,Acquirer_002633,232.9,Healthcare,Pharmaceuticals,US,UK,completed,unknown,public,private,standard,no,synthetic,19.01,4.716962738846854,1,0,0,20.0,0.0,0,0,5.454893673590133,182,1,1,0,0,0.65
DEAL002497,2018-09-23,2019-04-07,Target_002497,Acquirer_002821,274.8,Materials,Chemicals,Australia,Australia,completed,unknown,private,public,standard,no,synthetic,21.47,3.7647675514768695,1,0,0,0.0,22.0,0,0,5.619675965359201,196,0,0,1,0,0.25
DEAL002498,2014-09-08,2015-02-24,Target_002498,Acquirer_004213,31.6,Materials,Chemicals,Australia,Japan,completed,cash,public,private,none,no,synthetic,18.35,3.599919734220241,1,0,0,0.0,22.0,0,0,3.484312288372662,169,1,1,0,0,0.15
DEAL002499,2007-05-11,2008-03-15,Target_002499,Acquirer_002184,279.3,Consumer,Media,US,India,completed,cash,public,public,standard,no,synthetic,18.26,4.32017321622083,1,0,0,18.0,0.0,0,0,5.635860458170742,309,1,1,1,0,0.4
DEAL002500,2007-02-13,2007-11-15,Target_002500,Acquirer_001299,3480.0,Industrials,Transportation,China,Australia,completed,cash,private,public,standard,no,synthetic,19.83,4.758364299188727,1,0,0,21.0,0.0,0,0,8.15507488781144,275,1,0,1,0,0.5
DEAL002501,2017-06-30,2017-10-01,Target_002501,Acquirer_004109,587.6,Industrials,Aerospace & Defense,US,US,withdrawn,stock,public,public,standard,no,synthetic,19.48,3.494574051516661,0,0,1,0.0,7.0,0,0,6.377746835799372,93,0,1,1,0,0.5
DEAL002502,2006-02-18,2007-02-14,Target_002502,Acquirer_003300,1045.6,Industrials,Aerospace & Defense,US,UK,completed,unknown,public,public,standard,yes,synthetic,19.22,3.967600323137377,1,0,0,0.0,15.0,0,0,6.953302093938107,361,1,1,1,1,0.65
DEAL002503,1999-02-20,1999-10-25,Target_002503,Acquirer_004738,271.3,Energy,Oil & Gas,India,US,completed,stock,private,public,standard,no,synthetic,14.15,5.619791187438031,1,0,0,21.0,0.0,0,0,5.606904399679714,247,1,0,1,0,0.65
DEAL002504,1999-02-28,1999-10-22,Target_002504,Acquirer_000225,562.4,Healthcare,Biotech,China,US,completed,cash,public,private,standard,no,synthetic,19.25,6.164118028145225,1,0,0,21.0,0.0,0,0,6.333989855442272,236,1,1,0,0,0.4
DEAL002505,2013-08-31,2014-06-18,Target_002505,Acquirer_000949,6.5,Financials,Insurance,US,India,completed,cash,public,public,standard,unknown,synthetic,14.41,3.992275075903985,1,0,1,0.0,9.0,0,0,2.0149030205422647,291,1,1,1,0,0.4
DEAL002506,2012-06-18,2013-01-26,Target_002506,Acquirer_000734,97.1,Industrials,Aerospace & Defense,Australia,US,completed,cash,private,private,standard,yes,synthetic,20.56,4.061156760067263,1,1,0,5.0,0.0,1,0,4.585987366571318,222,1,0,0,1,0.65
DEAL002507,2018-09-10,2019-06-11,Target_002507,Acquirer_004352,389.6,Financials,Fintech,US,Australia,completed,stock,public,public,standard,unknown,synthetic,20.09,2.843364853754698,1,0,0,0.0,22.0,0,0,5.967684018442578,274,1,1,1,0,0.4
DEAL002508,2016-05-13,2016-10-26,Target_002508,Acquirer_001955,138.6,Materials,Metals & Mining,US,Canada,completed,cash,private,public,standard,no,synthetic,16.81,3.603115389290236,1,1,0,6.0,0.0,1,0,4.938781190328272,166,1,0,1,0,0.4
DEAL002509,1996-01-04,1996-02-12,Target_002509,Acquirer_004773,3448.2,Energy,Renewables,US,US,completed,unknown,public,public,none,no,synthetic,18.11,6.387391262851941,1,1,0,10.0,0.0,0,0,8.14589759907817,39,0,1,1,0,0.1
DEAL002510,2013-12-19,2014-04-28,Target_002510,Acquirer_001304,194.7,Industrials,Aerospace & Defense,US,Germany,withdrawn,cash,public,public,standard,no,synthetic,19.35,4.013157670029147,0,0,1,0.0,13.0,0,0,5.27658287440203,130,1,1,1,0,0.65
DEAL002511,2020-01-20,2020-12-07,Target_002511,Acquirer_001695,1477.3,Energy,Oil & Gas,US,Australia,completed,stock,public,public,standard,no,synthetic,25.88,3.0321572875179914,1,1,0,10.0,0.0,0,0,7.2986480579070445,322,1,1,1,0,0.65
DEAL002512,1998-03-20,1999-02-12,Target_002512,Acquirer_003673,35.5,Technology,Semiconductors,Japan,Australia,completed,cash,public,private,standard,no,synthetic,20.11,5.936586931099853,1,0,0,0.0,16.0,0,0,3.597312260588446,329,1,1,0,0,0.65
DEAL002513,2016-12-21,2017-07-06,Target_002513,Acquirer_002883,402.3,Consumer,Telecom,India,UK,completed,stock,private,public,standard,unknown,synthetic,17.81,3.418542386781322,1,1,0,0.0,1.0,1,0,5.999680701879322,197,1,0,1,0,0.65
DEAL002514,2020-07-26,2021-03-09,Target_002514,Acquirer_003296,202.8,Healthcare,Pharmaceuticals,Germany,US,completed,mixed,private,public,standard,no,synthetic,27.17,2.791704120114765,1,1,0,4.0,0.0,1,0,5.3171391207886245,226,1,0,1,0,0.65
DEAL002515,1996-03-05,1996-06-28,Target_002515,Acquirer_002552,822.9,Industrials,Transportation,Australia,US,withdrawn,stock,private,public,standard,yes,synthetic,12.94,6.044744491153222,0,1,0,8.0,0.0,0,0,6.714049163321544,115,1,0,1,1,0.4
DEAL002516,1998-11-27,1999-08-25,Target_002516,Acquirer_002805,33.3,Technology,Software,UK,US,completed,cash,public,private,standard,no,synthetic,23.6,5.510828125316285,1,0,0,0.0,24.0,0,0,3.535145354171894,271,1,1,0,0,0.4
DEAL002517,2007-07-01,2007-10-11,Target_002517,Acquirer_002766,66.4,Healthcare,Medical Devices,UK,France,completed,mixed,private,public,standard,no,synthetic,19.27,5.178767266365734,1,0,0,16.0,0.0,0,0,4.210645017918261,102,1,0,1,0,0.4
DEAL002518,2005-12-18,2006-07-02,Target_002518,Acquirer_003642,2969.2,Healthcare,Medical Devices,Japan,US,failed,cash,public,public,standard,no,synthetic,24.75,4.462950442680112,0,0,1,0.0,13.0,0,0,7.996384569596845,196,1,1,1,0,0.5
DEAL002519,2017-01-11,2017-03-16,Target_002519,Acquirer_001742,806.1,Financials,Banks,Japan,US,cancelled,mixed,public,public,standard,no,synthetic,18.19,2.70627115432961,0,0,1,0.0,2.0,1,0,6.6934475763303265,64,1,1,1,0,0.65
DEAL002520,2008-06-22,2008-11-08,Target_002520,Acquirer_003805,135.5,Consumer,Telecom,US,US,completed,cash,public,public,none,no,synthetic,30.12,4.131849319345977,1,1,0,5.0,0.0,1,0,4.916324614625014,139,0,1,1,0,0.25
DEAL002521,2006-04-02,2006-10-15,Target_002521,Acquirer_003559,33.7,Consumer,Retail,France,US,completed,cash,private,public,standard,no,synthetic,16.82,4.502117003527859,1,0,0,0.0,17.0,0,0,3.5467396869528134,196,1,0,1,0,0.4
DEAL002522,2016-01-30,2016-11-09,Target_002522,Acquirer_002196,370.9,Healthcare,Biotech,India,UK,completed,mixed,public,public,standard,yes,synthetic,17.58,3.2048504208968147,1,1,0,10.0,0.0,0,0,5.918625000931025,284,1,1,1,1,0.4
DEAL002523,2010-11-26,2011-05-24,Target_002523,Acquirer_000066,133.9,Industrials,Machinery,Germany,UK,completed,unknown,private,public,none,no,synthetic,18.82,4.761089415800834,1,0,0,0.0,24.0,0,0,4.90453376321371,179,1,0,1,0,0.15
DEAL002524,2019-06-11,2020-03-14,Target_002524,Acquirer_000836,238.1,Industrials,Transportation,Canada,US,completed,cash,public,public,standard,no,synthetic,22.06,3.325882654350192,1,0,0,17.0,0.0,0,0,5.476881874464279,277,1,1,1,0,0.4
DEAL002525,2012-04-17,2012-09-05,Target_002525,Acquirer_001303,13.5,Technology,Hardware,US,UK,completed,mixed,public,public,none,no,synthetic,18.21,3.7553062797946777,1,1,0,7.0,0.0,0,0,2.6741486494265287,141,1,1,1,0,0.15
DEAL002526,2003-06-16,2003-10-22,Target_002526,Acquirer_002007,5953.6,Energy,Oil & Gas,Germany,UK,withdrawn,mixed,private,private,standard,no,synthetic,20.31,4.245143592237213,0,0,0,17.0,0.0,0,0,8.69191930908836,128,1,0,0,0,0.75
DEAL002527,2020-05-05,2020-10-21,Target_002527,Acquirer_003047,320.5,Healthcare,Health Services,Japan,India,completed,cash,private,public,standard,no,synthetic,24.99,2.287134455033209,1,1,0,6.0,0.0,1,0,5.772997543677674,169,1,0,1,0,0.65
DEAL002528,1999-03-31,1999-06-03,Target_002528,Acquirer_003458,664.1,Materials,Chemicals,US,US,withdrawn,mixed,public,public,none,yes,synthetic,18.57,6.15492777558963,0,0,0,20.0,0.0,0,0,6.499937405290376,64,0,1,1,1,0.0
DEAL002529,2003-03-25,2003-09-23,Target_002529,Acquirer_001264,64.5,Industrials,Transportation,Australia,UK,completed,cash,public,public,none,no,synthetic,19.54,5.32375097376944,1,0,0,20.0,0.0,0,0,4.182050142641207,182,1,1,1,0,0.15
DEAL002530,2023-07-25,2023-12-25,Target_002530,Acquirer_004337,20.1,Healthcare,Medical Devices,Japan,Germany,completed,mixed,private,public,none,no,synthetic,15.3,6.9913037879334645,1,0,0,16.0,0.0,0,0,3.0492730404820207,153,1,0,1,0,0.15
DEAL002531,1997-01-19,1997-06-23,Target_002531,Acquirer_000466,145.3,Healthcare,Biotech,France,Australia,withdrawn,cash,private,public,standard,no,synthetic,20.11,5.47847463278812,0,0,1,0.0,2.0,1,0,4.9856593080260785,155,1,0,1,0,0.4
DEAL002532,2018-10-05,2019-05-11,Target_002532,Acquirer_004082,901.8,Industrials,Transportation,UK,US,completed,mixed,private,public,none,yes,synthetic,17.9,2.6032017870991915,1,0,0,0.0,23.0,0,0,6.80550104494338,218,1,0,1,1,0.15
DEAL002533,2007-07-01,2007-09-20,Target_002533,Acquirer_003082,1029.2,Materials,Chemicals,India,US,withdrawn,cash,public,private,none,yes,synthetic,26.04,4.227401828485469,0,0,0,16.0,0.0,0,0,6.9375082371314845,81,1,1,0,1,0.15
DEAL002534,2006-10-31,2007-04-11,Target_002534,Acquirer_001507,123.7,Technology,Semiconductors,France,China,cancelled,stock,public,public,standard,yes,synthetic,14.82,4.692542598612174,0,0,0,0.0,23.0,0,0,4.825910852685991,162,1,1,1,1,0.65
DEAL002535,2022-06-07,2022-12-07,Target_002535,Acquirer_003035,417.7,Financials,Fintech,India,US,completed,cash,public,public,standard,no,synthetic,21.36,4.713198282387484,1,0,0,0.0,19.0,0,0,6.037154673025098,183,1,1,1,0,0.4
DEAL002536,2017-11-01,2018-02-09,Target_002536,Acquirer_004354,439.6,Materials,Chemicals,US,UK,completed,unknown,private,private,none,no,synthetic,16.93,3.830814374800641,1,0,1,0.0,12.0,0,0,6.088137434368242,100,1,0,0,0,0.15
DEAL002537,2009-09-21,2010-03-29,Target_002537,Acquirer_002323,248.9,Consumer,Retail,Germany,US,completed,unknown,private,private,none,yes,synthetic,25.28,4.88557184314968,1,0,1,0.0,10.0,0,0,5.521060837840906,189,1,0,0,1,0.15
DEAL002538,2021-07-25,2022-02-02,Target_002538,Acquirer_000898,15.7,Industrials,Transportation,UK,China,completed,cash,public,public,none,no,synthetic,17.99,3.4017947122982006,1,0,1,0.0,8.0,0,0,2.8154087194227095,192,1,1,1,0,0.15
DEAL002539,2003-05-17,2004-01-02,Target_002539,Acquirer_002027,57.8,Consumer,Telecom,France,Canada,completed,cash,public,private,standard,no,synthetic,18.05,5.420084321568809,1,0,0,18.0,0.0,0,0,4.074141854904581,230,1,1,0,0,0.65
DEAL002540,2006-01-22,2006-10-01,Target_002540,Acquirer_001506,46.7,Materials,Chemicals,US,Canada,completed,mixed,private,public,standard,no,synthetic,9.6,4.667296484164135,1,0,0,0.0,14.0,0,0,3.8649313978942956,252,1,0,1,0,0.4
DEAL002541,2018-04-07,2018-08-24,Target_002541,Acquirer_001951,1659.9,Consumer,Media,India,US,cancelled,cash,private,private,none,no,synthetic,16.81,2.6639714064048694,0,0,0,0.0,17.0,0,0,7.4151149031049535,139,1,0,0,0,0.15
DEAL002542,1996-10-17,1997-03-03,Target_002542,Acquirer_002453,153.9,Consumer,Media,US,China,completed,cash,public,private,standard,yes,synthetic,20.0,5.122241471849732,1,1,0,1.0,0.0,1,0,5.042779747422823,137,1,1,0,1,0.4
DEAL002543,2014-01-27,2014-10-30,Target_002543,Acquirer_004978,221.2,Financials,Asset Management,Germany,China,completed,mixed,private,public,standard,no,synthetic,16.24,3.4257792822305584,1,0,0,0.0,14.0,0,1,5.40357787720553,276,1,0,1,0,0.4
DEAL002544,1996-06-07,1996-10-06,Target_002544,Acquirer_003966,53.7,Consumer,Food & Beverage,Japan,Germany,completed,stock,public,private,none,no,synthetic,24.51,6.085833272230922,1,1,0,5.0,0.0,1,0,4.001863709427935,121,1,1,0,0,0.15
